Date,Close
2013-08-25,38
2013-08-26,42
2013-08-27,49
2013-08-28,71
2013-08-29,55
2013-08-30,51
2013-08-31,63
2013-09-1,55
2013-09-2,49
2013-09-3,54
2013-09-4,54
2013-09-5,77
2013-09-6,60
2013-09-7,60
2013-09-8,52
2013-09-9,51
2013-09-10,63
2013-09-11,63
2013-09-12,69
2013-09-13,56
2013-09-14,49
2013-09-15,56
2013-09-16,50
2013-09-17,49
2013-09-18,59
2013-09-19,57
2013-09-20,55
2013-09-21,56
2013-09-22,56
2013-09-23,46
2013-09-24,60
2013-09-25,56
2013-09-26,52
2013-09-27,39
2013-09-28,43
2013-09-29,40
2013-09-30,53
2013-10-1,61
2013-10-2,66
2013-10-3,64
2013-10-4,57
2013-10-5,56
2013-10-6,54
2013-10-7,40
2013-10-8,40
2013-10-9,59
2013-10-10,61
2013-10-11,49
2013-10-12,61
2013-10-13,56
2013-10-14,43
2013-10-15,64
2013-10-16,68
2013-10-17,55
2013-10-18,50
2013-10-19,59
2013-10-20,63
2013-10-21,49
2013-10-22,66
2013-10-23,77
2013-10-24,61
2013-10-25,67
2013-10-26,48
2013-10-27,37
2013-10-28,50
2013-10-29,48
2013-10-30,51
2013-10-31,53
2013-11-1,46
2013-11-2,59
2013-11-3,46
2013-11-4,49
2013-11-5,47
2013-11-6,50
2013-11-7,49
2013-11-8,46
2013-11-9,50
2013-11-10,40
2013-11-11,46
2013-11-12,48
2013-11-13,49
2013-11-14,56
2013-11-15,53
2013-11-16,48
2013-11-17,61
2013-11-18,53
2013-11-19,57
2013-11-20,63
2013-11-21,55
2013-11-22,54
2013-11-23,47
2013-11-24,42
2013-11-25,36
2013-11-26,60
2013-11-27,67
2013-11-28,55
2013-11-29,58
2013-11-30,43
2013-12-1,44
2013-12-2,43
2013-12-3,45
2013-12-4,54
2013-12-5,39
2013-12-6,53
2013-12-7,36
2013-12-8,44
2013-12-9,44
2013-12-10,63
2013-12-11,45
2013-12-12,48
2013-12-13,51
2013-12-14,59
2013-12-15,64
2013-12-16,46
2013-12-17,60
2013-12-18,57
2013-12-19,46
2013-12-20,37
2013-12-21,43
2013-12-22,37
2013-12-23,43
2013-12-24,41
2013-12-25,24
2013-12-26,25
2013-12-27,31
2013-12-28,33
2013-12-29,31
2013-12-30,22
2013-12-31,13
2014-01-1,80
2014-01-2,51
2014-01-3,58
2014-01-4,57
2014-01-5,63
2014-01-6,66
2014-01-7,56
2014-01-8,59
2014-01-9,65
2014-01-10,78
2014-01-11,62
2014-01-12,68
2014-01-13,59
2014-01-14,65
2014-01-15,60
2014-01-16,52
2014-01-17,88
2014-01-18,52
2014-01-19,53
2014-01-20,71
2014-01-21,60
2014-01-22,65
2014-01-23,52
2014-01-24,58
2014-01-25,67
2014-01-26,51
2014-01-27,54
2014-01-28,51
2014-01-29,59
2014-01-30,57
2014-01-31,44
2014-02-1,68
2014-02-2,60
2014-02-3,61
2014-02-4,61
2014-02-5,68
2014-02-6,65
2014-02-7,67
2014-02-8,66
2014-02-9,70
2014-02-10,71
2014-02-11,72
2014-02-12,74
2014-02-13,60
2014-02-14,58
2014-02-15,64
2014-02-16,50
2014-02-17,65
2014-02-18,60
2014-02-19,66
2014-02-20,42
2014-02-21,65
2014-02-22,57
2014-02-23,65
2014-02-24,55
2014-02-25,68
2014-02-26,53
2014-02-27,62
2014-02-28,36
2014-03-1,65
2014-03-2,54
2014-03-3,59
2014-03-4,55
2014-03-5,61
2014-03-6,61
2014-03-7,53
2014-03-8,48
2014-03-9,45
2014-03-10,42
2014-03-11,58
2014-03-12,60
2014-03-13,55
2014-03-14,73
2014-03-15,52
2014-03-16,63
2014-03-17,61
2014-03-18,67
2014-03-19,78
2014-03-20,62
2014-03-21,56
2014-03-22,40
2014-03-23,52
2014-03-24,45
2014-03-25,58
2014-03-26,57
2014-03-27,53
2014-03-28,59
2014-03-29,46
2014-03-30,38
2014-03-31,42
2014-04-1,71
2014-04-2,54
2014-04-3,58
2014-04-4,71
2014-04-5,58
2014-04-6,53
2014-04-7,56
2014-04-8,46
2014-04-9,51
2014-04-10,64
2014-04-11,54
2014-04-12,42
2014-04-13,59
2014-04-14,50
2014-04-15,47
2014-04-16,67
2014-04-17,45
2014-04-18,45
2014-04-19,57
2014-04-20,67
2014-04-21,46
2014-04-22,49
2014-04-23,58
2014-04-24,54
2014-04-25,55
2014-04-26,49
2014-04-27,53
2014-04-28,62
2014-04-29,55
2014-04-30,57
2014-05-1,50
2014-05-2,71
2014-05-3,37
2014-05-4,54
2014-05-5,64
2014-05-6,56
2014-05-7,59
2014-05-8,57
2014-05-9,74
2014-05-10,60
2014-05-11,58
2014-05-12,41
2014-05-13,60
2014-05-14,54
2014-05-15,66
2014-05-16,63
2014-05-17,49
2014-05-18,66
2014-05-19,60
2014-05-20,62
2014-05-21,63
2014-05-22,68
2014-05-23,59
2014-05-24,61
2014-05-25,46
2014-05-26,47
2014-05-27,56
2014-05-28,78
2014-05-29,58
2014-05-30,54
2014-05-31,44
2014-06-1,71
2014-06-2,34
2014-06-3,54
2014-06-4,58
2014-06-5,51
2014-06-6,54
2014-06-7,48
2014-06-8,50
2014-06-9,49
2014-06-10,58
2014-06-11,56
2014-06-12,61
2014-06-13,48
2014-06-14,34
2014-06-15,47
2014-06-16,54
2014-06-17,48
2014-06-18,47
2014-06-19,41
2014-06-20,55
2014-06-21,60
2014-06-22,58
2014-06-23,50
2014-06-24,52
2014-06-25,32
2014-06-26,44
2014-06-27,53
2014-06-28,54
2014-06-29,59
2014-06-30,55
2014-07-1,81
2014-07-2,57
2014-07-3,65
2014-07-4,50
2014-07-5,58
2014-07-6,66
2014-07-7,55
2014-07-8,63
2014-07-9,50
2014-07-10,58
2014-07-11,54
2014-07-12,60
2014-07-13,57
2014-07-14,56
2014-07-15,63
2014-07-16,57
2014-07-17,60
2014-07-18,65
2014-07-19,54
2014-07-20,54
2014-07-21,45
2014-07-22,54
2014-07-23,59
2014-07-24,47
2014-07-25,48
2014-07-26,49
2014-07-27,51
2014-07-28,60
2014-07-29,46
2014-07-30,60
2014-07-31,54
2014-08-1,61
2014-08-2,55
2014-08-3,63
2014-08-4,49
2014-08-5,52
2014-08-6,75
2014-08-7,43
2014-08-8,78
2014-08-9,52
2014-08-10,79
2014-08-11,56
2014-08-12,72
2014-08-13,73
2014-08-14,57
2014-08-15,81
2014-08-16,77
2014-08-17,63
2014-08-18,54
2014-08-19,48
2014-08-20,62
2014-08-21,57
2014-08-22,69
2014-08-23,49
2014-08-24,52
2014-08-25,62
2014-08-26,52
2014-08-27,65
2014-08-28,50
2014-08-29,70
2014-08-30,59
2014-08-31,56
2014-09-1,106
2014-09-2,73
2014-09-3,81
2014-09-4,72
2014-09-5,76
2014-09-6,66
2014-09-7,57
2014-09-8,59
2014-09-9,57
2014-09-10,84
2014-09-11,75
2014-09-12,66
2014-09-13,58
2014-09-14,53
2014-09-15,68
2014-09-16,78
2014-09-17,65
2014-09-18,76
2014-09-19,80
2014-09-20,81
2014-09-21,53
2014-09-22,52
2014-09-23,53
2014-09-24,50
2014-09-25,60
2014-09-26,66
2014-09-27,81
2014-09-28,54
2014-09-29,52
2014-09-30,71
2014-10-1,72
2014-10-2,67
2014-10-3,65
2014-10-4,56
2014-10-5,60
2014-10-6,53
2014-10-7,71
2014-10-8,56
2014-10-9,62
2014-10-10,65
2014-10-11,61
2014-10-12,58
2014-10-13,64
2014-10-14,46
2014-10-15,46
2014-10-16,58
2014-10-17,64
2014-10-18,51
2014-10-19,58
2014-10-20,52
2014-10-21,50
2014-10-22,48
2014-10-23,49
2014-10-24,60
2014-10-25,48
2014-10-26,50
2014-10-27,39
2014-10-28,44
2014-10-29,53
2014-10-30,37
2014-10-31,60
2014-11-1,35
2014-11-2,60
2014-11-3,44
2014-11-4,49
2014-11-5,62
2014-11-6,74
2014-11-7,64
2014-11-8,55
2014-11-9,55
2014-11-10,48
2014-11-11,46
2014-11-12,46
2014-11-13,50
2014-11-14,56
2014-11-15,51
2014-11-16,48
2014-11-17,47
2014-11-18,52
2014-11-19,49
2014-11-20,47
2014-11-21,40
2014-11-22,60
2014-11-23,39
2014-11-24,38
2014-11-25,56
2014-11-26,38
2014-11-27,33
2014-11-28,51
2014-11-29,55
2014-11-30,48
2014-12-1,42
2014-12-2,47
2014-12-3,45
2014-12-4,57
2014-12-5,52
2014-12-6,60
2014-12-7,47
2014-12-8,46
2014-12-9,38
2014-12-10,52
2014-12-11,50
2014-12-12,60
2014-12-13,64
2014-12-14,51
2014-12-15,46
2014-12-16,42
2014-12-17,49
2014-12-18,49
2014-12-19,53
2014-12-20,54
2014-12-21,54
2014-12-22,43
2014-12-23,55
2014-12-24,50
2014-12-25,38
2014-12-26,54
2014-12-27,37
2014-12-28,49
2014-12-29,42
2014-12-30,62
2014-12-31,60
2015-01-1,79
2015-01-2,57
2015-01-3,71
2015-01-4,88
2015-01-5,67
2015-01-6,73
2015-01-7,64
2015-01-8,56
2015-01-9,69
2015-01-10,74
2015-01-11,72
2015-01-12,65
2015-01-13,72
2015-01-14,70
2015-01-15,65
2015-01-16,70
2015-01-17,65
2015-01-18,40
2015-01-19,65
2015-01-20,79
2015-01-21,68
2015-01-22,72
2015-01-23,64
2015-01-24,73
2015-01-25,78
2015-01-26,61
2015-01-27,62
2015-01-28,68
2015-01-29,63
2015-01-30,70
2015-01-31,59
2015-02-1,89
2015-02-2,65
2015-02-3,71
2015-02-4,71
2015-02-5,63
2015-02-6,71
2015-02-7,55
2015-02-8,76
2015-02-9,54
2015-02-10,65
2015-02-11,63
2015-02-12,79
2015-02-13,69
2015-02-14,75
2015-02-15,67
2015-02-16,71
2015-02-17,63
2015-02-18,74
2015-02-19,66
2015-02-20,71
2015-02-21,62
2015-02-22,54
2015-02-23,60
2015-02-24,56
2015-02-25,60
2015-02-26,65
2015-02-27,53
2015-02-28,48
2015-03-1,72
2015-03-2,51
2015-03-3,66
2015-03-4,60
2015-03-5,49
2015-03-6,76
2015-03-7,59
2015-03-8,53
2015-03-9,51
2015-03-10,68
2015-03-11,45
2015-03-12,60
2015-03-13,58
2015-03-14,46
2015-03-15,51
2015-03-16,58
2015-03-17,63
2015-03-18,60
2015-03-19,49
2015-03-20,62
2015-03-21,66
2015-03-22,60
2015-03-23,50
2015-03-24,47
2015-03-25,51
2015-03-26,52
2015-03-27,51
2015-03-28,51
2015-03-29,43
2015-03-30,39
2015-03-31,44
2015-04-1,77
2015-04-2,55
2015-04-3,52
2015-04-4,76
2015-04-5,77
2015-04-6,56
2015-04-7,63
2015-04-8,69
2015-04-9,65
2015-04-10,60
2015-04-11,55
2015-04-12,60
2015-04-13,49
2015-04-14,54
2015-04-15,66
2015-04-16,56
2015-04-17,48
2015-04-18,57
2015-04-19,54
2015-04-20,63
2015-04-21,68
2015-04-22,43
2015-04-23,55
2015-04-24,68
2015-04-25,60
2015-04-26,67
2015-04-27,49
2015-04-28,62
2015-04-29,54
2015-04-30,67
2015-05-1,56
2015-05-2,60
2015-05-3,74
2015-05-4,48
2015-05-5,59
2015-05-6,53
2015-05-7,64
2015-05-8,67
2015-05-9,54
2015-05-10,58
2015-05-11,40
2015-05-12,60
2015-05-13,61
2015-05-14,55
2015-05-15,68
2015-05-16,64
2015-05-17,57
2015-05-18,48
2015-05-19,56
2015-05-20,54
2015-05-21,61
2015-05-22,57
2015-05-23,53
2015-05-24,59
2015-05-25,52
2015-05-26,69
2015-05-27,48
2015-05-28,71
2015-05-29,54
2015-05-30,62
2015-05-31,67
2015-06-1,57
2015-06-2,52
2015-06-3,53
2015-06-4,54
2015-06-5,53
2015-06-6,54
2015-06-7,67
2015-06-8,65
2015-06-9,43
2015-06-10,64
2015-06-11,51
2015-06-12,50
2015-06-13,57
2015-06-14,58
2015-06-15,43
2015-06-16,51
2015-06-17,62
2015-06-18,54
2015-06-19,57
2015-06-20,63
2015-06-21,63
2015-06-22,41
2015-06-23,55
2015-06-24,66
2015-06-25,56
2015-06-26,48
2015-06-27,58
2015-06-28,70
2015-06-29,51
2015-06-30,66
2015-07-1,69
2015-07-2,59
2015-07-3,59
2015-07-4,57
2015-07-5,58
2015-07-6,54
2015-07-7,57
2015-07-8,58
2015-07-9,54
2015-07-10,56
2015-07-11,52
2015-07-12,56
2015-07-13,47
2015-07-14,46
2015-07-15,50
2015-07-16,57
2015-07-17,76
2015-07-18,48
2015-07-19,58
2015-07-20,58
2015-07-21,62
2015-07-22,48
2015-07-23,55
2015-07-24,46
2015-07-25,60
2015-07-26,54
2015-07-27,48
2015-07-28,45
2015-07-29,52
2015-07-30,59
2015-07-31,52
2015-08-1,49
2015-08-2,61
2015-08-3,43
2015-08-4,66
2015-08-5,63
2015-08-6,58
2015-08-7,51
2015-08-8,65
2015-08-9,62
2015-08-10,50
2015-08-11,71
2015-08-12,57
2015-08-13,63
2015-08-14,49
2015-08-15,55
2015-08-16,66
2015-08-17,59
2015-08-18,61
2015-08-19,47
2015-08-20,54
2015-08-21,48
2015-08-22,58
2015-08-23,53
2015-08-24,54
2015-08-25,60
2015-08-26,41
2015-08-27,58
2015-08-28,46
2015-08-29,47
2015-08-30,57
2015-08-31,42
2015-09-1,55
2015-09-2,71
2015-09-3,76
2015-09-4,65
2015-09-5,56
2015-09-6,58
2015-09-7,59
2015-09-8,48
2015-09-9,74
2015-09-10,61
2015-09-11,61
2015-09-12,47
2015-09-13,56
2015-09-14,53
2015-09-15,58
2015-09-16,55
2015-09-17,40
2015-09-18,52
2015-09-19,56
2015-09-20,56
2015-09-21,43
2015-09-22,42
2015-09-23,45
2015-09-24,52
2015-09-25,51
2015-09-26,50
2015-09-27,49
2015-09-28,54
2015-09-29,38
2015-09-30,47
2015-10-1,69
2015-10-2,72
2015-10-3,49
2015-10-4,58
2015-10-5,58
2015-10-6,66
2015-10-7,58
2015-10-8,49
2015-10-9,58
2015-10-10,80
2015-10-11,70
2015-10-12,63
2015-10-13,62
2015-10-14,66
2015-10-15,70
2015-10-16,63
2015-10-17,67
2015-10-18,52
2015-10-19,66
2015-10-20,65
2015-10-21,81
2015-10-22,69
2015-10-23,69
2015-10-24,53
2015-10-25,57
2015-10-26,42
2015-10-27,53
2015-10-28,77
2015-10-29,53
2015-10-30,63
2015-10-31,63
2015-11-1,53
2015-11-2,54
2015-11-3,47
2015-11-4,53
2015-11-5,54
2015-11-6,66
2015-11-7,54
2015-11-8,50
2015-11-9,49
2015-11-10,37
2015-11-11,70
2015-11-12,63
2015-11-13,37
2015-11-14,58
2015-11-15,67
2015-11-16,38
2015-11-17,46
2015-11-18,49
2015-11-19,52
2015-11-20,56
2015-11-21,58
2015-11-22,57
2015-11-23,40
2015-11-24,64
2015-11-25,56
2015-11-26,56
2015-11-27,45
2015-11-28,52
2015-11-29,63
2015-11-30,45
2015-12-1,58
2015-12-2,51
2015-12-3,50
2015-12-4,58
2015-12-5,55
2015-12-6,57
2015-12-7,66
2015-12-8,39
2015-12-9,45
2015-12-10,49
2015-12-11,57
2015-12-12,46
2015-12-13,57
2015-12-14,42
2015-12-15,49
2015-12-16,53
2015-12-17,56
2015-12-18,52
2015-12-19,50
2015-12-20,65
2015-12-21,53
2015-12-22,45
2015-12-23,52
2015-12-24,58
2015-12-25,44
2015-12-26,44
2015-12-27,58
2015-12-28,41
2015-12-29,66
2015-12-30,44
2015-12-31,58
2016-01-1,91
2016-01-2,87
2016-01-3,71
2016-01-4,72
2016-01-5,64
2016-01-6,70
2016-01-7,101
2016-01-8,70
2016-01-9,71
2016-01-10,77
2016-01-11,54
2016-01-12,56
2016-02-1,55
2016-02-2,61
2016-02-3,64
2016-02-4,56
2016-02-5,57
2016-02-6,86
2016-02-7,63
2016-02-8,57
2016-02-9,73
2016-02-10,60
2016-02-11,54
2016-02-12,54
2016-03-1,96
2016-03-2,62
2016-03-3,80
2016-03-4,50
2016-03-5,59
2016-03-6,65
2016-03-7,85
2016-03-8,70
2016-03-9,77
2016-03-10,54
2016-03-11,74
2016-03-12,52
2016-04-1,106
2016-04-2,63
2016-04-3,78
2016-04-4,68
2016-04-5,59
2016-04-6,63
2016-04-7,64
2016-04-8,65
2016-04-9,75
2016-04-10,57
2016-04-11,77
2016-04-12,64
2016-05-1,75
2016-05-2,95
2016-05-3,68
2016-05-4,60
2016-05-5,67
2016-05-6,93
2016-05-7,58
2016-05-8,66
2016-05-9,59
2016-05-10,74
2016-05-11,70
2016-05-12,56
2016-06-1,80
2016-06-2,81
2016-06-3,65
2016-06-4,52
2016-06-5,62
2016-06-6,73
2016-06-7,54
2016-06-8,73
2016-06-9,71
2016-06-10,80
2016-06-11,82
2016-06-12,63
2016-07-1,66
2016-07-2,79
2016-07-3,66
2016-07-4,73
2016-07-5,80
2016-07-6,76
2016-07-7,67
2016-07-8,68
2016-07-9,63
2016-07-10,59
2016-07-11,51
2016-07-12,65
2016-08-1,85
2016-08-2,76
2016-08-3,68
2016-08-4,80
2016-08-5,90
2016-08-6,72
2016-08-7,68
2016-08-8,61
2016-08-9,71
2016-08-10,54
2016-08-11,65
2016-08-12,52
2016-09-1,94
2016-09-2,61
2016-09-3,69
2016-09-4,61
2016-09-5,59
2016-09-6,53
2016-09-7,59
2016-09-8,66
2016-09-9,61
2016-09-10,59
2016-09-11,60
2016-09-12,60
2016-10-1,88
2016-10-2,66
2016-10-3,63
2016-10-4,72
2016-10-5,79
2016-10-6,57
2016-10-7,71
2016-10-8,74
2016-10-9,56
2016-10-10,67
2016-10-11,54
2016-10-12,70
2016-11-1,87
2016-11-2,71
2016-11-3,62
2016-11-4,59
2016-11-5,73
2016-11-6,72
2016-11-7,59
2016-11-8,53
2016-11-9,64
2016-11-10,66
2016-11-11,62
2016-11-12,59
2016-12-1,67
2016-12-2,86
2016-12-3,89
2016-12-4,52
2016-12-5,77
2016-12-6,54
2016-12-7,77
2016-12-8,63
2016-12-9,49
2016-12-10,68
2016-12-11,71
2016-12-12,69
2017-01-1,94
2017-01-2,66
2017-01-3,83
2017-01-4,80
2017-01-5,68
2017-01-6,81
2017-01-7,77
2017-01-8,82
2017-01-9,89
2017-01-10,74
2017-01-11,70
2017-01-12,87
2017-01-13,80
2017-01-14,75
2017-01-15,74
2017-01-16,76
2017-01-17,67
2017-01-18,63
2017-01-19,83
2017-01-20,68
2017-01-21,89
2017-01-22,84
2017-01-23,62
2017-01-24,71
2017-01-25,73
2017-01-26,70
2017-01-27,80
2017-01-28,66
2017-01-29,98
2017-01-30,51
2017-01-31,59
2017-02-1,84
2017-02-2,74
2017-02-3,80
2017-02-4,70
2017-02-5,83
2017-02-6,68
2017-02-7,69
2017-02-8,78
2017-02-9,55
2017-02-10,58
2017-02-11,47
2017-02-12,78
2017-02-13,63
2017-02-14,64
2017-02-15,86
2017-02-16,71
2017-02-17,66
2017-02-18,70
2017-02-19,72
2017-02-20,60
2017-02-21,64
2017-02-22,53
2017-02-23,77
2017-02-24,71
2017-02-25,66
2017-02-26,76
2017-02-27,52
2017-02-28,52
2017-03-1,78
2017-03-2,66
2017-03-3,60
2017-03-4,68
2017-03-5,56
2017-03-6,62
2017-03-7,54
2017-03-8,64
2017-03-9,75
2017-03-10,71
2017-03-11,53
2017-03-12,68
2017-03-13,51
2017-03-14,40
2017-03-15,71
2017-03-16,59
2017-03-17,81
2017-03-18,70
2017-03-19,64
2017-03-20,64
2017-03-21,59
2017-03-22,50
2017-03-23,67
2017-03-24,56
2017-03-25,64
2017-03-26,59
2017-03-27,50
2017-03-28,59
2017-03-29,63
2017-03-30,60
2017-03-31,54
2017-04-1,85
2017-04-2,72
2017-04-3,52
2017-04-4,45
2017-04-5,65
2017-04-6,68
2017-04-7,71
2017-04-8,60
2017-04-9,63
2017-04-10,49
2017-04-11,49
2017-04-12,63
2017-04-13,55
2017-04-14,57
2017-04-15,86
2017-04-16,73
2017-04-17,62
2017-04-18,47
2017-04-19,62
2017-04-20,65
2017-04-21,53
2017-04-22,64
2017-04-23,61
2017-04-24,54
2017-04-25,56
2017-04-26,64
2017-04-27,69
2017-04-28,55
2017-04-29,61
2017-04-30,55
2017-05-1,57
2017-05-2,52
2017-05-3,44
2017-05-4,44
2017-05-5,57
2017-05-6,53
2017-05-7,40
2017-05-8,50
2017-05-9,54
2017-05-10,56
2017-05-11,50
2017-05-12,54
2017-05-13,42
2017-05-14,61
2017-05-15,53
2017-05-16,53
2017-05-17,51
2017-05-18,52
2017-05-19,54
2017-05-20,66
2017-05-21,45
2017-05-22,42
2017-05-23,54
2017-05-24,42
2017-05-25,55
2017-05-26,44
2017-05-27,51
2017-05-28,56
2017-05-29,51
2017-05-30,38
2017-05-31,51
2017-06-1,54
2017-06-2,61
2017-06-3,46
2017-06-4,46
2017-06-5,49
2017-06-6,45
2017-06-7,47
2017-06-8,56
2017-06-9,47
2017-06-10,74
2017-06-11,32
2017-06-12,57
2017-06-13,45
2017-06-14,50
2017-06-15,67
2017-06-16,51
2017-06-17,67
2017-06-18,56
2017-06-19,38
2017-06-20,53
2017-06-21,49
2017-06-22,43
2017-06-23,46
2017-06-24,47
2017-06-25,75
2017-06-26,48
2017-06-27,44
2017-06-28,53
2017-06-29,59
2017-06-30,48
2017-07-1,61
2017-07-2,76
2017-07-3,63
2017-07-4,57
2017-07-5,55
2017-07-6,46
2017-07-7,50
2017-07-8,48
2017-07-9,49
2017-07-10,43
2017-07-11,49
2017-07-12,50
2017-07-13,55
2017-07-14,57
2017-07-15,47
2017-07-16,53
2017-07-17,52
2017-07-18,42
2017-07-19,39
2017-07-20,57
2017-07-21,51
2017-07-22,46
2017-07-23,52
2017-07-24,44
2017-07-25,48
2017-07-26,45
2017-07-27,45
2017-07-28,56
2017-07-29,43
2017-07-30,50
2017-07-31,38
2017-08-1,61
2017-08-2,56
2017-08-3,53
2017-08-4,58
2017-08-5,51
2017-08-6,56
2017-08-7,46
2017-08-8,59
2017-08-9,40
2017-08-10,44
2017-08-11,59
2017-08-12,43
2017-08-13,39
2017-08-14,41
2017-08-15,52
2017-08-16,38
2017-08-17,42
2017-08-18,48
2017-08-19,61
2017-08-20,53
2017-08-21,44
2017-08-22,38
2017-08-23,37
2017-08-24,44
2017-08-25,37
2017-08-26,43
2017-08-27,43
2017-08-28,41
2017-08-29,41
2017-08-30,24
2017-08-31,27
